retailer_code:0,pallet_number,load,category,jnumber,title,Qty,msrp,sku,manifested,upc,condition,condition_notes,date_listed
,MEE2,MEE000745,Cosmetics / Fragrance,4QH5730000010,Beauty Plus Apple CosmeticsSet                     ,1,14.99,..,..,..,New,New in original packaging.,..
,MEE2,MEE000745,Cosmetics / Fragrance,4QH5730000010,Beauty Plus Apple CosmeticsSet                     ,1,14.99,..,..,..,New,New in original packaging.,..
,MEE2,MEE000745,Cosmetics / Fragrance,4QH5240000010,CCoutureLipCheekNailEyeSet30pc                     ,1,29.99,..,..,..,New,New in original packaging.,..
,MEE2,MEE000745,Cosmetics / Fragrance,4QH5240000010,CCoutureLipCheekNailEyeSet30pc                     ,1,29.99,..,..,..,New,New in original packaging.,..
,MEE2,MEE000745,Cosmetics / Fragrance,4QG9850000010,CK Lds  Holiday Coffret 4 pc.                      ,1,45,..,..,..,New,New in original packaging.,..
,MEE2,MEE000745,Cosmetics / Fragrance,4QH5270000010,ColorCouture Manicure Set 13pc                     ,1,9.99,..,..,..,New,New in original packaging.,..
,MEE2,MEE000745,Cosmetics / Fragrance,4QH5270000010,ColorCouture Manicure Set 13pc                     ,1,9.99,..,..,..,New,New in original packaging.,..
,MEE2,MEE000745,Cosmetics / Fragrance,4QH5270000010,ColorCouture Manicure Set 13pc                     ,1,9.99,..,..,..,New,New in original packaging.,..
,MEE2,MEE000745,Cosmetics / Fragrance,4QH6050000010,ColorInst Box Nail Set w/Dryer                     ,1,59.99,..,..,..,New,New in original packaging.,..
,MEE2,MEE000745,Cosmetics / Fragrance,4QC4710000010,EA Lds Celebrity 3pc Coffret                       ,1,27,..,..,..,New,New in original packaging.,..
,MEE2,MEE000745,Cosmetics / Fragrance,4QC4840000010,EA Nicki Manaj PinkFri 3pc Set                     ,1,27,..,..,..,New,New in original packaging.,..
,MEE2,MEE000745,Cosmetics / Fragrance,4X37450000010,Massage Mat-Heat-magnets                           ,1,49.99,..,..,..,New,New in original packaging.,..
,MEE2,MEE000745,Cosmetics / Fragrance,4X37450000010,Massage Mat-Heat-magnets                           ,1,49.99,..,..,..,New,New in original packaging.,..
,MEE2,MEE000745,Cosmetics / Fragrance,4QH5320000010,MMilly Eye Cheek Nail Set 28pc                     ,1,24.99,..,..,..,New,New in original packaging.,..
,MEE2,MEE000745,Cosmetics / Fragrance,4QK6610000010,PacoRabanneMns1Million3.4oz                        ,1,130,..,..,..,New,New in original packaging.,..
,MEE2,MEE000745,Cosmetics / Fragrance,4QM3460000010,Rocawear 9IX 4 Pc Men Set                          ,1,35,..,..,..,New,New in original packaging.,..
,MEE2,MEE000745,Cosmetics / Fragrance,4QH5710000010,Sophia&SiennaTweenCosmeticsSet                     ,1,19.99,..,..,..,New,New in original packaging.,..
,MEE2,MEE000745,Cosmetics / Fragrance,4QJ9750000010,ThierryMuglerLds Angel EDP.8oz                     ,1,100,..,..,..,New,New in original packaging.,..
,MEE2,MEE000745,Domestics,4NY0610000010,Style Station                                      ,1,27.99,..,..,..,New,New in original packaging.,..
,MEE2,MEE000745,Domestics,4NY0610000010,Style Station                                      ,1,27.99,..,..,..,New,New in original packaging.,..
,MEE2,MEE000745,Electronics,4PU8440000010,Apple iPod Touch 16GB Black                        ,1,259.99,..,..,..,New,New in original packaging.,..
,MEE2,MEE000745,Footwear,4PK682VBE0010,Betmar WM Tourmaline Wool Hat Berry                ,1,69.99,..,..,..,New,New in original packaging.,..
,MEE2,MEE000745,Footwear,4F6863NBL0010,Ladies' Leather Slim Crossbody Black               ,1,39.99,..,..,..,New,New in original packaging.,..
,MEE2,MEE000745,Footwear,4PT379NBR0010,Ladies Med Glazed Leather Double Zip Wallet Brown  ,1,29.99,..,..,..,New,New in original packaging.,..
,MEE2,MEE000745,Home Furnishings,4NC4870000010,12' Lighted Inflatable Snowman                     ,1,89.99,..,..,..,New,New in original packaging.,..
,MEE2,MEE000745,Home Furnishings,4QB0250000010,28 Inch Holiday Elmo                               ,1,59.99,..,..,..,New,New in original packaging.,..
,MEE2,MEE000745,Home Furnishings,4F15050000010,"48"" Fiber Optic Tree                               ",1,69.99,..,..,..,New,New in original packaging.,..
,MEE2,MEE000745,Home Furnishings,4QB7960000010,"9FTx12"" FLOCKED PENCIL GARLAND                     ",1,34.99,..,..,..,New,New in original packaging.,..
,MEE2,MEE000745,Home Furnishings,4QA8720000010,Bambi and Thumper Hoilday Pals                     ,1,129.99,..,..,..,New,New in original packaging.,..
,MEE2,MEE000745,Home Furnishings,4QB0260000010,Big Bird with Santa Hat                            ,1,69.99,..,..,..,New,New in original packaging.,..
,MEE2,MEE000745,Home Furnishings,4PV8720000010,Elegant Table Lamp                                 ,1,129.99,..,..,..,New,New in original packaging.,..
,MEE2,MEE000745,Home Furnishings,4NK7370000010,Fabric Vinyl Camping Pillow                        ,1,9.99,..,..,..,New,New in original packaging.,..
,MEE2,MEE000745,Home Furnishings,4NK7370000010,Fabric Vinyl Camping Pillow                        ,1,9.99,..,..,..,New,New in original packaging.,..
,MEE2,MEE000745,Home Furnishings,4NK7370000010,Fabric Vinyl Camping Pillow                        ,1,9.99,..,..,..,New,New in original packaging.,..
,MEE2,MEE000745,Home Furnishings,4NK7370000010,Fabric Vinyl Camping Pillow                        ,1,9.99,..,..,..,New,New in original packaging.,..
,MEE2,MEE000745,Home Furnishings,4QC6500000010,Oriental Weavers Darcy Waves 5x7 Rug               ,1,169.99,..,..,..,New,New in original packaging.,..
,MEE2,MEE000745,Home Furnishings,4PH0570000010,SetOf10ChristmasLampPostLights                     ,1,19.99,..,..,..,New,New in original packaging.,..
,MEE2,MEE000745,Home Furnishings,4PH0570000010,SetOf10ChristmasLampPostLights                     ,1,19.99,..,..,..,New,New in original packaging.,..
,MEE2,MEE000745,Home Furnishings,4QE0310000010,Spider BoomChair SPDR2                             ,1,149.99,..,..,..,New,New in original packaging.,..
,MEE2,MEE000745,Home Furnishings,4NZ5720000010,Two in One Queen Airbed                            ,1,99.99,..,..,..,New,New in original packaging.,..
,MEE2,MEE000745,Home Furnishings,4P67190000010,W. Pops Hot Choc. Dots 10sheet                     ,1,39.99,..,..,..,New,New in original packaging.,..
,MEE2,MEE000745,Home Improvement,4J77110000010,"14"" Oscillating Heater/Remote                      ",1,69.99,..,..,..,New,New in original packaging.,..
,MEE2,MEE000745,Home Improvement,4J77110000010,"14"" Oscillating Heater/Remote                      ",1,69.99,..,..,..,New,New in original packaging.,..
,MEE2,MEE000745,Home Improvement,4PG6580000010,MC 4in1 Snow Shovel                                ,1,29.99,..,..,..,New,New in original packaging.,..
,MEE2,MEE000745,Home Improvement,4PG6550000010,MCTelescopingSnowShovelCompact                     ,1,14.99,..,..,..,New,New in original packaging.,..
,MEE2,MEE000745,Home Improvement,4P37470000010,Scooter Cover - Small                              ,1,59.99,..,..,..,New,New in original packaging.,..
,MEE2,MEE000745,Housewares,4F0158NBL0010,Chef's Mark 12pc Alum Cookware Black               ,1,99.99,..,..,..,New,New in original packaging.,..
,MEE2,MEE000745,Housewares,4H07530000010,Chef's Mark 20pc Cutlery Set                       ,1,39.99,..,..,..,New,New in original packaging.,..
,MEE2,MEE000745,Housewares,4PM5550000010,Circulon Contempo 5qt Hard Anodized Dutch Oven-DNU ,1,99.95,..,..,..,New,New in original packaging.,..
,MEE2,MEE000745,Housewares,4NT2590000010,Classics Nonstick 7pc Pot Set w/Fry Pan-DNU        ,1,39.99,..,..,..,New,New in original packaging.,..
,MEE2,MEE000745,Housewares,4N11320000010,Elite 1.6qt Mini Slow Cooker - Wht                 ,1,20.99,..,..,..,New,New in original packaging.,..
,MEE2,MEE000745,Housewares,4UC2310011,Monogram 66 pc Stainless Flatware Set-J-DNU        ,1,69.99,..,..,..,New,New in original packaging.,..
,MEE2,MEE000745,Housewares,4UC2310021,Monogram 66 pc Stainless Flatware Set-T-DNU        ,1,69.99,..,..,..,New,New in original packaging.,..
,MEE2,MEE000745,Housewares,4F64430000010,West Bend Stir Crazy Popper                        ,1,39.99,..,..,..,New,New in original packaging.,..
,MEE2,MEE000745,Infants,4H81590000010,Butterfly Play Gym                                 ,1,49.99,..,..,..,New,New in original packaging.,..
,MEE2,MEE000745,Premium / Incentive,20X4580000010,Cooler Bag Sky Blue                                ,1,0,..,..,..,New,New in original packaging.,..
,MEE2,MEE000745,Premium / Incentive,20X4580000010,Cooler Bag Sky Blue                                ,1,0,..,..,..,New,New in original packaging.,..
,MEE2,MEE000745,Premium / Incentive,20X4580000010,Cooler Bag Sky Blue                                ,1,0,..,..,..,New,New in original packaging.,..
,MEE2,MEE000745,Premium / Incentive,20X4580000010,Cooler Bag Sky Blue                                ,1,0,..,..,..,New,New in original packaging.,..
,MEE2,MEE000745,Premium / Incentive,20X4580000010,Cooler Bag Sky Blue                                ,1,0,..,..,..,New,New in original packaging.,..
,MEE2,MEE000745,Premium / Incentive,20X4580000010,Cooler Bag Sky Blue                                ,1,0,..,..,..,New,New in original packaging.,..
,MEE2,MEE000745,Premium / Incentive,20X4580000010,Cooler Bag Sky Blue                                ,1,0,..,..,..,New,New in original packaging.,..
,MEE2,MEE000745,Premium / Incentive,20X4580000010,Cooler Bag Sky Blue                                ,1,0,..,..,..,New,New in original packaging.,..
,MEE2,MEE000745,Premium / Incentive,20X4580000010,Cooler Bag Sky Blue                                ,1,0,..,..,..,New,New in original packaging.,..
,MEE2,MEE000745,Premium / Incentive,20X4580000010,Cooler Bag Sky Blue                                ,1,0,..,..,..,New,New in original packaging.,..
,MEE2,MEE000745,Premium / Incentive,20X4580000010,Cooler Bag Sky Blue                                ,1,0,..,..,..,New,New in original packaging.,..
,MEE2,MEE000745,Premium / Incentive,20X4580000010,Cooler Bag Sky Blue                                ,1,0,..,..,..,New,New in original packaging.,..
,MEE2,MEE000745,Premium / Incentive,20X4580000010,Cooler Bag Sky Blue                                ,1,0,..,..,..,New,New in original packaging.,..
,MEE2,MEE000745,Premium / Incentive,20X4580000010,Cooler Bag Sky Blue                                ,1,0,..,..,..,New,New in original packaging.,..
,MEE2,MEE000745,Premium / Incentive,20X4580000010,Cooler Bag Sky Blue                                ,1,0,..,..,..,New,New in original packaging.,..
,MEE2,MEE000745,Premium / Incentive,20X4580000010,Cooler Bag Sky Blue                                ,1,0,..,..,..,New,New in original packaging.,..
,MEE2,MEE000745,Premium / Incentive,20K9330010,Free Gift- Surprise Gift                           ,1,0,..,..,..,New,New in original packaging.,..
,MEE2,MEE000745,Premium / Incentive,20K9330010,Free Gift- Surprise Gift                           ,1,0,..,..,..,New,New in original packaging.,..
,MEE2,MEE000745,Premium / Incentive,20K9330010,Free Gift- Surprise Gift                           ,1,0,..,..,..,New,New in original packaging.,..
,MEE2,MEE000745,Premium / Incentive,20K9330010,Free Gift- Surprise Gift                           ,1,0,..,..,..,New,New in original packaging.,..
,MEE2,MEE000745,Premium / Incentive,20K9330010,Free Gift- Surprise Gift                           ,1,0,..,..,..,New,New in original packaging.,..
,MEE2,MEE000745,Premium / Incentive,20K9330010,Free Gift- Surprise Gift                           ,1,0,..,..,..,New,New in original packaging.,..
,MEE2,MEE000745,Premium / Incentive,20K9330010,Free Gift- Surprise Gift                           ,1,0,..,..,..,New,New in original packaging.,..
,MEE2,MEE000745,Premium / Incentive,20K9330010,Free Gift- Surprise Gift                           ,1,0,..,..,..,New,New in original packaging.,..
,MEE2,MEE000745,Premium / Incentive,20K9330010,Free Gift- Surprise Gift                           ,1,0,..,..,..,New,New in original packaging.,..
,MEE2,MEE000745,Premium / Incentive,20K9330010,Free Gift- Surprise Gift                           ,1,0,..,..,..,New,New in original packaging.,..
,MEE2,MEE000745,Premium / Incentive,20K9330010,Free Gift- Surprise Gift                           ,1,0,..,..,..,New,New in original packaging.,..
,MEE2,MEE000745,Premium / Incentive,20K9330010,Free Gift- Surprise Gift                           ,1,0,..,..,..,New,New in original packaging.,..
,MEE2,MEE000745,Premium / Incentive,20K9330010,Free Gift- Surprise Gift                           ,1,0,..,..,..,New,New in original packaging.,..
,MEE2,MEE000745,Premium / Incentive,20K9330010,Free Gift- Surprise Gift                           ,1,0,..,..,..,New,New in original packaging.,..
,MEE2,MEE000745,Premium / Incentive,20K9330010,Free Gift- Surprise Gift                           ,1,0,..,..,..,New,New in original packaging.,..
,MEE2,MEE000745,Premium / Incentive,20K9330010,Free Gift- Surprise Gift                           ,1,0,..,..,..,New,New in original packaging.,..
,MEE2,MEE000745,Premium / Incentive,20K9330010,Free Gift- Surprise Gift                           ,1,0,..,..,..,New,New in original packaging.,..
,MEE2,MEE000745,Premium / Incentive,20K9330010,Free Gift- Surprise Gift                           ,1,0,..,..,..,New,New in original packaging.,..
,MEE2,MEE000745,Premium / Incentive,20K9330010,Free Gift- Surprise Gift                           ,1,0,..,..,..,New,New in original packaging.,..
,MEE2,MEE000745,Premium / Incentive,20K9330010,Free Gift- Surprise Gift                           ,1,0,..,..,..,New,New in original packaging.,..
,MEE2,MEE000745,Premium / Incentive,20K9330010,Free Gift- Surprise Gift                           ,1,0,..,..,..,New,New in original packaging.,..
,MEE2,MEE000745,Premium / Incentive,20K9330010,Free Gift- Surprise Gift                           ,1,0,..,..,..,New,New in original packaging.,..
,MEE2,MEE000745,Premium / Incentive,20K9330010,Free Gift- Surprise Gift                           ,1,0,..,..,..,New,New in original packaging.,..
,MEE2,MEE000745,Premium / Incentive,20K9330010,Free Gift- Surprise Gift                           ,1,0,..,..,..,New,New in original packaging.,..
,MEE2,MEE000745,Premium / Incentive,20K9330010,Free Gift- Surprise Gift                           ,1,0,..,..,..,New,New in original packaging.,..
,MEE2,MEE000745,Premium / Incentive,20K9330010,Free Gift- Surprise Gift                           ,1,0,..,..,..,New,New in original packaging.,..
,MEE2,MEE000745,Premium / Incentive,20K9330010,Free Gift- Surprise Gift                           ,1,0,..,..,..,New,New in original packaging.,..
,MEE2,MEE000745,Premium / Incentive,20K9330010,Free Gift- Surprise Gift                           ,1,0,..,..,..,New,New in original packaging.,..
,MEE2,MEE000745,Premium / Incentive,20K9330010,Free Gift- Surprise Gift                           ,1,0,..,..,..,New,New in original packaging.,..
,MEE2,MEE000745,Premium / Incentive,20K9330010,Free Gift- Surprise Gift                           ,1,0,..,..,..,New,New in original packaging.,..
,MEE2,MEE000745,Premium / Incentive,20K9330010,Free Gift- Surprise Gift                           ,1,0,..,..,..,New,New in original packaging.,..
,MEE2,MEE000745,Premium / Incentive,20K9330010,Free Gift- Surprise Gift                           ,1,0,..,..,..,New,New in original packaging.,..
,MEE2,MEE000745,Premium / Incentive,20K9330010,Free Gift- Surprise Gift                           ,1,0,..,..,..,New,New in original packaging.,..
,MEE2,MEE000745,Premium / Incentive,20K9330010,Free Gift- Surprise Gift                           ,1,0,..,..,..,New,New in original packaging.,..
,MEE2,MEE000745,Premium / Incentive,20K9330010,Free Gift- Surprise Gift                           ,1,0,..,..,..,New,New in original packaging.,..
,MEE2,MEE000745,Premium / Incentive,20K9330010,Free Gift- Surprise Gift                           ,1,0,..,..,..,New,New in original packaging.,..
,MEE2,MEE000745,Premium / Incentive,20K9330010,Free Gift- Surprise Gift                           ,1,0,..,..,..,New,New in original packaging.,..
,MEE2,MEE000745,Premium / Incentive,20K9330010,Free Gift- Surprise Gift                           ,1,0,..,..,..,New,New in original packaging.,..
